Analysis data for natural_merge algorithm on random data for n = 2000
# of comparisons: 20973, regression equation:  y = 1.0017 (x) ^ 1.3207 w/ correlation 100.0 %,execution time: 0.013043 s
# of exchanges: 19969, regression equation:  y = 1.0015 (x) ^ 1.3134 w/ correlation 100.0 %
count,presorted values,postsorted values
1633,9460,8452
1634,7565,8467
1635,8205,8473
1636,1087,8481
1637,7964,8484
1638,2114,8487
1639,8652,8492
1640,9914,8497
1641,9944,8501
1642,5014,8502
1643,4110,8506
1644,4971,8509
1645,7901,8514
1646,5329,8514
1647,2431,8518
1648,5720,8523
1649,4691,8531
1650,4642,8534
1651,9664,8536
1652,7734,8546
1653,4869,8548
1654,2692,8553
1655,4770,8557
1656,5333,8558
1657,1522,8570
1658,5482,8572
1659,3095,8574
1660,3669,8585
1661,7717,8586
1662,6905,8588
1663,1627,8590
1664,6548,8592
1665,9631,8599
1666,6679,8602
1667,3650,8607
1668,5543,8608
1669,9937,8613
1670,2318,8619
1671,3255,8620
1672,3846,8620
1673,2490,8623
1674,1526,8625
1675,4904,8628
1676,7112,8636
1677,8473,8640
1678,7839,8643
1679,1072,8648
1680,4992,8651
1681,2073,8652
1682,9902,8654
1683,5494,8655
1684,2681,8660
1685,2726,8661
1686,8651,8677
1687,2153,8678
1688,3646,8679
1689,4902,8682
1690,1025,8684
1691,3682,8685
1692,8553,8687
1693,4289,8688
1694,2086,8693
1695,9681,8706
1696,1572,8708
1697,8789,8711
1698,1262,8714
1699,7836,8719
1700,5807,8720
1701,7606,8721
1702,2941,8722
1703,8761,8723
1704,7197,8730
1705,9114,8731
1706,7566,8745
1707,3715,8748
1708,9423,8754
1709,5596,8757
1710,1153,8761
1711,6273,8777
1712,5810,8787
1713,7911,8789
1714,7456,8793
1715,5107,8795
1716,8648,8798
1717,9546,8801
1718,7725,8806
1719,4558,8808
1720,4359,8810
1721,5111,8816
1722,2581,8821
1723,8129,8824
1724,5469,8826
1725,8534,8831
1726,5666,8832
1727,4415,8837
1728,6897,8839
1729,3928,8842
1730,7851,8845
1731,6339,8847
1732,3781,8856
1733,9413,8860
1734,6870,8861
1735,2648,8865
1736,6479,8870
1737,5474,8871
1738,5630,8872
1739,4136,8877
1740,6344,8881
1741,9986,8885
1742,2113,8898
1743,8723,8904
1744,9213,8911
1745,6766,8915
1746,7157,8918
1747,9735,8920
1748,3560,8926
1749,4115,8931
1750,7638,8942
1751,1631,8944
1752,7021,8953
1753,2386,8956
1754,7492,8961
1755,1436,8962
1756,3908,8968
1757,4964,8977
1758,5661,8978
1759,2505,8998
1760,9119,9000
1761,4039,9002
1762,5663,9012
1763,5996,9016
1764,9589,9018
1765,7328,9023
1766,9506,9034
1767,3861,9036
1768,5921,9037
1769,4130,9039
1770,6566,9046
1771,4653,9048
1772,4308,9057
1773,1949,9060
1774,5773,9061
1775,6590,9063
1776,6400,9064
1777,8625,9067
1778,7464,9069
1779,8871,9078
1780,3437,9087
1781,1081,9092
1782,7859,9105
1783,8021,9107
1784,4508,9114
1785,6299,9114
1786,8640,9117
1787,2004,9119
1788,1961,9119
1789,2580,9120
1790,6650,9121
1791,7384,9125
1792,5121,9127
1793,2869,9132
1794,1016,9146
1795,5100,9150
1796,3091,9156
1797,8839,9157
1798,1799,9160
1799,8497,9164
1800,9811,9166
1801,2715,9169
1802,2498,9181
1803,3551,9183
1804,5350,9187
1805,1641,9188
1806,1389,9192
1807,5145,9196
1808,8441,9197
1809,1496,9213
1810,6175,9224
1811,5412,9228
1812,3707,9234
1813,4505,9236
1814,6107,9242
1815,6140,9246
1816,8082,9251
1817,2121,9261
1818,7750,9265
1819,9799,9266
1820,6001,9267
1821,8268,9271
1822,3783,9272
1823,4785,9273
1824,9496,9281
1825,9061,9290
1826,7956,9291
1827,8152,9292
1828,4910,9293
1829,6215,9295
1830,6613,9306
1831,9997,9307
1832,2358,9310
1833,4099,9313
1834,4778,9314
1835,8105,9322
1836,5887,9323
1837,1530,9324
1838,9880,9328
1839,8953,9331
1840,7748,9337
1841,9181,9342
1842,1916,9344
1843,8602,9348
1844,6592,9349
1845,8961,9372
1846,7471,9373
1847,2871,9375
1848,9348,9379
1849,2099,9381
1850,6578,9384
1851,4714,9386
1852,5454,9388
1853,7301,9396
1854,5346,9397
1855,3200,9400
1856,2596,9401
1857,9635,9405
1858,7201,9411
1859,9496,9413
1860,5264,9418
1861,5688,9423
1862,5200,9433
1863,1044,9435
1864,2390,9438
1865,3693,9451
1866,5959,9453
1867,6336,9459
1868,5621,9460
1869,3711,9464
1870,1374,9474
1871,9384,9477
1872,2533,9478
1873,4685,9479
1874,2880,9488
1875,2016,9491
1876,3288,9496
1877,5184,9496
1878,9975,9497
1879,9459,9499
1880,9813,9502
1881,5480,9506
1882,8918,9507
1883,9313,9509
1884,7713,9511
1885,4614,9517
1886,8588,9522
1887,4608,9534
1888,1562,9535
1889,6614,9541
1890,7340,9543
1891,5132,9546
1892,8620,9553
1893,5803,9558
1894,1386,9565
1895,7595,9567
1896,3922,9574
1897,8687,9578
1898,2211,9584
1899,9349,9589
1900,5856,9595
1901,7508,9598
1902,1412,9601
1903,2080,9602
1904,9814,9605
1905,3176,9611
1906,8706,9613
1907,4963,9613
1908,1017,9614
1909,5813,9615
1910,5292,9618
1911,7957,9619
1912,3227,1193
1913,8842,3435
1914,5854,5372
1915,3975,8656
1916,4524,9495
1917,2213,3550
1918,8660,3614
1919,2495,4578
1920,8361,9628
1921,2021,9631
1922,3951,9635
1923,3842,9636
1924,5760,9637
1925,9002,9644
1926,8371,9650
1927,7988,9654
1928,4045,9662
1929,2463,9664
1930,6165,9667
1931,7559,9673
1932,2472,9681
1933,4984,9695
1934,8795,9698
1935,1919,9700
1936,8623,9701
1937,5418,9704
1938,7504,9716
1939,2002,9719
1940,6226,9734
1941,5499,9735
1942,2081,9736
1943,3645,9739
1944,2740,9742
1945,9636,9745
1946,4446,9755
1947,7535,9757
1948,7921,9771
1949,6776,9776
1950,2757,9779
1951,4418,9787
1952,9224,9797
1953,6472,9799
1954,6624,9804
1955,5211,9811
1956,8678,9813
1957,9478,9814
1958,6709,9820
1959,3094,9827
1960,8861,9828
1961,8523,9832
1962,1079,9834
1963,6264,9841
1964,9401,9846
1965,3672,9847
1966,1078,9850
1967,8355,9877
1968,8263,9879
1969,7612,9880
1970,5950,9884
1971,4062,9886
1972,3576,9889
1973,3240,9893
1974,7272,9894
1975,2211,9896
1976,5772,9896
1977,4855,9898
1978,6420,9901
1979,5918,9902
1980,2810,9907
1981,8847,9913
1982,5310,9914
1983,9307,9920
1984,8416,9922
1985,8801,9937
1986,9619,9944
1987,5467,9947
1988,8730,9952
1989,3690,9954
1990,8636,9965
1991,2503,9966
1992,1193,9975
1993,5372,9976
1994,8656,9982
1995,3435,9985
1996,9495,9986
1997,3614,9988
1998,4578,9997
1999,3550,11535
