Analysis data for 3-way_merge algorithm on random data for n = 2000
# of comparisons: 18349, regression equation:  y = 1.0016 (x) ^ 1.3002 w/ correlation 100.0 %,execution time: 0.020995 s
# of exchanges: 13113, regression equation:  y = 1.0009 (x) ^ 1.2531 w/ correlation 100.0 %
count,presorted values,postsorted values
1632,6221,8432
1633,9460,8437
1634,7565,8437
1635,8205,8439
1636,1087,8441
1637,7964,8448
1638,2114,8449
1639,8652,8452
1640,9914,8467
1641,9944,8473
1642,5014,8481
1643,4110,8484
1644,4971,8487
1645,7901,8492
1646,5329,8497
1647,2431,8501
1648,5720,8502
1649,4691,8506
1650,4642,8509
1651,9664,8514
1652,7734,8514
1653,4869,8518
1654,2692,8523
1655,4770,8531
1656,5333,8534
1657,1522,8536
1658,5482,8546
1659,3095,8548
1660,3669,8553
1661,7717,8557
1662,6905,8558
1663,1627,8570
1664,6548,8572
1665,9631,8574
1666,6679,8585
1667,3650,8586
1668,5543,8588
1669,9937,8590
1670,2318,8592
1671,3255,8599
1672,3846,8602
1673,2490,8607
1674,1526,8608
1675,4904,8613
1676,7112,8619
1677,8473,8620
1678,7839,8620
1679,1072,8623
1680,4992,8625
1681,2073,8628
1682,9902,8636
1683,5494,8640
1684,2681,8643
1685,2726,8648
1686,8651,8651
1687,2153,8652
1688,3646,8654
1689,4902,8655
1690,1025,8656
1691,3682,8660
1692,8553,8661
1693,4289,8677
1694,2086,8678
1695,9681,8679
1696,1572,8682
1697,8789,8684
1698,1262,8685
1699,7836,8687
1700,5807,8688
1701,7606,8693
1702,2941,8706
1703,8761,8708
1704,7197,8711
1705,9114,8714
1706,7566,8719
1707,3715,8720
1708,9423,8721
1709,5596,8722
1710,1153,8723
1711,6273,8730
1712,5810,8731
1713,7911,8745
1714,7456,8748
1715,5107,8754
1716,8648,8757
1717,9546,8761
1718,7725,8777
1719,4558,8787
1720,4359,8789
1721,5111,8793
1722,2581,8795
1723,8129,8798
1724,5469,8801
1725,8534,8806
1726,5666,8808
1727,4415,8810
1728,6897,8816
1729,3928,8821
1730,7851,8824
1731,6339,8826
1732,3781,8831
1733,9413,8832
1734,6870,8837
1735,2648,8839
1736,6479,8842
1737,5474,8845
1738,5630,8847
1739,4136,8856
1740,6344,8860
1741,9986,8861
1742,2113,8865
1743,8723,8870
1744,9213,8871
1745,6766,8872
1746,7157,8877
1747,9735,8881
1748,3560,8885
1749,4115,8898
1750,7638,8904
1751,1631,8911
1752,7021,8915
1753,2386,8918
1754,7492,8920
1755,1436,8926
1756,3908,8931
1757,4964,8942
1758,5661,8944
1759,2505,8953
1760,9119,8956
1761,4039,8961
1762,5663,8962
1763,5996,8968
1764,9589,8977
1765,7328,8978
1766,9506,8998
1767,3861,9000
1768,5921,9002
1769,4130,9012
1770,6566,9016
1771,4653,9018
1772,4308,9023
1773,1949,9034
1774,5773,9036
1775,6590,9037
1776,6400,9039
1777,8625,9046
1778,7464,9048
1779,8871,9057
1780,3437,9060
1781,1081,9061
1782,7859,9063
1783,8021,9064
1784,4508,9067
1785,6299,9069
1786,8640,9078
1787,2004,9087
1788,1961,9092
1789,2580,9105
1790,6650,9107
1791,7384,9114
1792,5121,9114
1793,2869,9117
1794,1016,9119
1795,5100,9119
1796,3091,9120
1797,8839,9121
1798,1799,9125
1799,8497,9127
1800,9811,9132
1801,2715,9146
1802,2498,9150
1803,3551,9156
1804,5350,9157
1805,1641,9160
1806,1389,9164
1807,5145,9166
1808,8441,9169
1809,1496,9181
1810,6175,9183
1811,5412,9187
1812,3707,9188
1813,4505,9192
1814,6107,9196
1815,6140,9197
1816,8082,9213
1817,2121,9224
1818,7750,9228
1819,9799,9234
1820,6001,9236
1821,8268,9242
1822,3783,9246
1823,4785,9251
1824,9496,9261
1825,9061,9265
1826,7956,9266
1827,8152,9267
1828,4910,9271
1829,6215,9272
1830,6613,9273
1831,9997,9281
1832,2358,9290
1833,4099,9291
1834,4778,9292
1835,8105,9293
1836,5887,9295
1837,1530,9306
1838,9880,9307
1839,8953,9310
1840,7748,9313
1841,9181,9314
1842,1916,9322
1843,8602,9323
1844,6592,9324
1845,8961,9328
1846,7471,9331
1847,2871,9337
1848,9348,9342
1849,2099,9344
1850,6578,9348
1851,4714,9349
1852,5454,9372
1853,7301,9373
1854,5346,9375
1855,3200,9379
1856,2596,9381
1857,9635,9384
1858,7201,9386
1859,9496,9388
1860,5264,9396
1861,5688,9397
1862,5200,9400
1863,1044,9401
1864,2390,9405
1865,3693,9411
1866,5959,9413
1867,6336,9418
1868,5621,9423
1869,3711,9433
1870,1374,9435
1871,9384,9438
1872,2533,9451
1873,4685,9453
1874,2880,9459
1875,2016,9460
1876,3288,9464
1877,5184,9474
1878,9975,9477
1879,9459,9478
1880,9813,9479
1881,5480,9488
1882,8918,9491
1883,9313,9495
1884,7713,9496
1885,4614,9496
1886,8588,9497
1887,4608,9499
1888,1562,9502
1889,6614,9506
1890,7340,9507
1891,5132,9509
1892,8620,9511
1893,5803,9517
1894,1386,9522
1895,7595,9534
1896,3922,9535
1897,8687,9541
1898,2211,9543
1899,9349,9546
1900,5856,9553
1901,7508,9558
1902,1412,9565
1903,2080,9567
1904,9814,9574
1905,3176,9578
1906,8706,9584
1907,4963,9589
1908,1017,9595
1909,5813,9598
1910,5292,9601
1911,7957,9602
1912,3227,9605
1913,8842,9611
1914,5854,9613
1915,3975,9613
1916,4524,9614
1917,2213,9615
1918,8660,9618
1919,2495,9619
1920,8361,9628
1921,2021,9631
1922,3951,9635
1923,3842,9636
1924,5760,9637
1925,9002,9644
1926,8371,9650
1927,7988,9654
1928,4045,9662
1929,2463,9664
1930,6165,9667
1931,7559,9673
1932,2472,9681
1933,4984,9695
1934,8795,9698
1935,1919,9700
1936,8623,9701
1937,5418,9704
1938,7504,9716
1939,2002,9719
1940,6226,9734
1941,5499,9735
1942,2081,9736
1943,3645,9739
1944,2740,9742
1945,9636,9745
1946,4446,9755
1947,7535,9757
1948,7921,9771
1949,6776,9776
1950,2757,9779
1951,4418,9787
1952,9224,9797
1953,6472,9799
1954,6624,9804
1955,5211,9811
1956,8678,9813
1957,9478,9814
1958,6709,9820
1959,3094,9827
1960,8861,9828
1961,8523,9832
1962,1079,9834
1963,6264,9841
1964,9401,9846
1965,3672,9847
1966,1078,9850
1967,8355,9877
1968,8263,9879
1969,7612,9880
1970,5950,9884
1971,4062,9886
1972,3576,9889
1973,3240,9893
1974,7272,9894
1975,2211,9896
1976,5772,9896
1977,4855,9898
1978,6420,9901
1979,5918,9902
1980,2810,9907
1981,8847,9913
1982,5310,9914
1983,9307,9920
1984,8416,9922
1985,8801,9937
1986,9619,9944
1987,5467,9947
1988,8730,9952
1989,3690,9954
1990,8636,9965
1991,2503,9966
1992,1193,9975
1993,5372,9976
1994,8656,9982
1995,3435,9985
1996,9495,9986
1997,3614,9988
1998,4578,9997
1999,3550,11535
